id,name,code,area_id
330,北村山郡大石田町,oishida,13
331,最上郡金山町,kaneyamacho,13
332,最上郡最上町,mogami,13
333,最上郡舟形町,funagata,13
334,最上郡真室川町,mamurogawa,13
335,最上郡大蔵村,okura,13
336,最上郡鮭川村,sakegawa,13
337,最上郡戸沢村,tozawa,13
338,東置賜郡高畠町,takahata,13
339,東置賜郡川西町,kawanishicho,14
340,西置賜郡小国町,ogunicho,13
341,西置賜郡白鷹町,shirataka,13
342,西置賜郡飯豊町,iide,13
343,東田川郡三川町,mikawa,13
344,東田川郡庄内町,shonai,13
345,飽海郡遊佐町,yuza,13
346,福島市,fukushima,16
347,会津若松市,aizuwakamatsu,16
348,郡山市,koriyama,15
349,いわき市,iwaki,16
350,白河市,shirakawashi,16
351,須賀川市,sukagawa,16
352,喜多方市,kitakata,16
353,相馬市,soma,16
354,二本松市,nihonmatsu,16
355,田村市,tamura,16
356,南相馬市,minamisoma,16
357,伊達市,dateshi,16
358,本宮市,motomiya,16
359,伊達郡桑折町,kori,16
360,伊達郡国見町,kunimi,16
361,伊達郡川俣町,kawamata,16
362,安達郡大玉村,otama,16
363,岩瀬郡鏡石町,kagamiishi,16
364,岩瀬郡天栄村,ten'ei,16
365,南会津郡下郷町,shimogo,16
366,南会津郡檜枝岐村,hinoemata,16
367,南会津郡只見町,tadami,16
368,南会津郡南会津町,minamiaizu,16
369,耶麻郡北塩原村,kitashiobara,16
370,耶麻郡西会津町,nishiaizu,16
371,耶麻郡磐梯町,bandai,16
372,耶麻郡猪苗代町,inawashiro,16
373,河沼郡会津坂下町,aizubange,16
374,河沼郡湯川村,yugawa,16
375,河沼郡柳津町,yanaizu,16
376,大沼郡三島町,mishimacho,16
377,大沼郡金山町,kaneyama,16
378,大沼郡昭和村,showamura,16
379,大沼郡会津美里町,aizumisato,16
380,西白河郡西郷村,nishigo,16
381,西白河郡泉崎村,izumizaki,16
382,西白河郡中島村,nakajima,16
383,西白河郡矢吹町,yabuki,16
384,東白川郡棚倉町,tanagura,16
385,東白川郡矢祭町,yamatsuri,16
386,東白川郡塙町,hanawa,16
387,東白川郡鮫川村,samegawa,16
388,石川郡石川町,ishikawa,16
389,石川郡玉川村,tamakawa,16
390,石川郡平田村,hirata,16
391,石川郡浅川町,asakawa,16
392,石川郡古殿町,furudono,16
393,田村郡三春町,miharu,16
394,田村郡小野町,onocho,16
395,双葉郡広野町,hirono,16
396,双葉郡楢葉町,naraha,16
397,双葉郡富岡町,tomiokamachi,16
398,双葉郡川内村,kawauchi,16
399,双葉郡大熊町,okuma,16
400,双葉郡双葉町,futaba,16
401,双葉郡浪江町,namie,16
402,双葉郡葛尾村,katsurao,16
403,相馬郡新地町,shinchi,16
404,相馬郡飯舘村,iitate,16
405,水戸市,mito,17
406,日立市,hitachi,17
407,土浦市,tsuchiura,17
408,古河市,kogashi,17
409,石岡市,ishioka,17
410,結城市,yuki,17
411,龍ケ崎市,ryugasaki,17
412,下妻市,shimotsuma,17
413,常総市,joso,17
414,常陸太田市,hitachiota,17
415,高萩市,takahagi,17
416,北茨城市,kitaibaraki,17
417,笠間市,kasama,17
418,取手市,toride,17
419,牛久市,ushiku,17
420,つくば市,tsukuba,17
421,ひたちなか市,hitachinaka,17
422,鹿嶋市,kashima_shi,17
423,潮来市,itako,17
424,守谷市,moriya,17
425,常陸大宮市,hitachiomiya,17
426,那珂市,nakashi,17
427,筑西市,chikusei,17
428,坂東市,bando,17
429,稲敷市,inashiki,17
430,かすみがうら市,kasumigaura,17
431,桜川市,sakuragawa,17
432,神栖市,kamisu,17
433,行方市,namegata,17
434,鉾田市,hokota,17
435,つくばみらい市,tsukubamirai,17
436,小美玉市,omitama,17
437,東茨城郡茨城町,ibarakicho,17
438,東茨城郡大洗町,oarai,17
439,東茨城郡城里町,shirosato,17
440,那珂郡東海村,tokaimua,17
441,久慈郡大子町,daigo,17
442,稲敷郡美浦村,miho,17
443,稲敷郡阿見町,ami,17
444,稲敷郡河内町,kawachi,17
445,結城郡八千代町,yachiyocho,17
446,猿島郡五霞町,goka,17
447,猿島郡境町,sakaimachi,17
448,北相馬郡利根町,tone,17
449,宇都宮市,utsunomiya,18
450,足利市,ashikaga,19
451,栃木市,tochigi,19
452,佐野市,sano,19
453,鹿沼市,kanuma,19
454,日光市,nikko,19
455,小山市,oyamashi,19
456,真岡市,moka,19
457,大田原市,otawara,19
458,矢板市,yaita,19
459,那須塩原市,nasushiobara,19
460,さくら市,sakurashi,19
461,那須烏山市,nasukarasuyama,19
462,下野市,shimotsuke,19
463,河内郡上三川町,kaminokawa,19
464,芳賀郡益子町,mashiko,19
465,芳賀郡茂木町,motegi,19
466,芳賀郡市貝町,ichikai,19
467,芳賀郡芳賀町,haga,19
468,下都賀郡壬生町,mibu,19
469,下都賀郡野木町,nogi,19
470,塩谷郡塩谷町,shioya,19
471,塩谷郡高根沢町,takanezawa,19
472,那須郡那須町,nasu,19
473,那須郡那珂川町,nasugunnakagawacho,19
474,前橋市,maebashi,21
475,高崎市,takasaki,20
476,桐生市,kiryu,21
477,伊勢崎市,isesaki,21
478,太田市,otashi,21
479,沼田市,numata,21
480,館林市,tatebayashi,21
481,渋川市,shibukawa,21
482,藤岡市,fujioka,21
483,富岡市,tomioka,21
484,安中市,annaka,21
485,みどり市,midori,21
486,北群馬郡榛東村,shinto,21
487,北群馬郡吉岡町,yoshioka,21
488,多野郡上野村,ueno,21
489,多野郡神流町,kanna,21
490,甘楽郡下仁田町,shimonita,21
491,甘楽郡南牧村,nanmokumura,21
492,甘楽郡甘楽町,kanra,21
493,吾妻郡中之条町,nakanojo,21
494,吾妻郡長野原町,naganohara,21
495,吾妻郡嬬恋村,tsumagoi,21
496,吾妻郡草津町,kusatsucho,21
497,吾妻郡高山村,takayamamura,21
498,吾妻郡東吾妻町,higashiagatsuma,21
499,利根郡片品村,katashina,21
500,利根郡川場村,kawaba,21
501,利根郡昭和村,showa_mura,21
502,利根郡みなかみ町,minakami,21
503,佐波郡玉村町,tamamura,21
504,邑楽郡板倉町,itakura,21
505,邑楽郡明和町,meiwacho,21
506,邑楽郡千代田町,chiyodacho,21
507,邑楽郡大泉町,oizumi,21
508,邑楽郡邑楽町,ora,21
509,川越市,kawagoeshi,23
510,熊谷市,kumagaya,23
511,川口市,kawaguchi,23
512,行田市,gyoda,23
513,秩父市,chichibu,23
514,所沢市,tokorozawa,23
515,飯能市,hanno,23
516,加須市,kazo,23
517,本庄市,honjo,23
518,東松山市,higashimatsuyama,23
519,春日部市,kasukabe,23
520,狭山市,sayama,23
521,羽生市,hanyu,23
522,鴻巣市,konosu,23
523,深谷市,fukaya,23
524,上尾市,ageo,23
525,草加市,soka,23
526,越谷市,koshigaya,23
527,蕨市,warabi,23
528,戸田市,toda,23
529,入間市,iruma,23
530,朝霞市,asaka,23
531,志木市,shiki,23
532,和光市,wako,23
533,新座市,niiza,23
534,桶川市,okegawa,23
535,久喜市,kuki,23
536,北本市,kitamoto,23
537,八潮市,yashio,23
538,富士見市,fujimishi,23
539,三郷市,misatoshi,23
540,蓮田市,hasuda,23
541,坂戸市,sakado,23
542,幸手市,satte,23
543,鶴ヶ島市,tsurugashima,23
544,日高市,hidakashi,23
545,吉川市,yoshikawa,23
546,ふじみ野市,fujimino,23
547,白岡市,shiraoka,23
548,北足立郡伊奈町,inacho,23
549,入間郡三芳町,miyoshimachi,23
550,入間郡毛呂山町,moroyama,23
551,入間郡越生町,ogose,23
552,比企郡滑川町,namegawa,23
553,比企郡嵐山町,ranzan,23
554,比企郡小川町,ogawamachi,23
555,比企郡川島町,kawajima,23
556,比企郡吉見町,yoshimi,23
557,比企郡鳩山町,hatoyama,23
558,比企郡ときがわ町,tokigawa,23
559,秩父郡横瀬町,yokoze,23
560,秩父郡皆野町,minano,23
561,秩父郡長瀞町,nagatoro,23
562,秩父郡小鹿野町,ogano,23
563,秩父郡東秩父村,higashichichibu,23
564,児玉郡美里町,kodamagunmisatocho,23
565,児玉郡神川町,kodamagunkamikawacho,23
566,児玉郡上里町,kamisato,23
567,大里郡寄居町,yorii,23
568,南埼玉郡宮代町,miyashiro,23
569,北葛飾郡杉戸町,sugito,23
570,北葛飾郡松伏町,matsubushi,23
571,銚子市,choshi,25
572,市川市,ichikawashi,25
573,船橋市,funabashi,25
574,館山市,tateyamashi,25
575,木更津市,kisarazu,25
576,松戸市,matsudo,25
577,野田市,noda,25
578,茂原市,mobara,25
579,成田市,narita,25
580,佐倉市,sakura,25
581,東金市,togane,25
582,旭市,asahishi,25
583,習志野市,narashino,25
584,柏市,kashiwa,25
585,勝浦市,katsuurashi,25
586,市原市,ichihara,25
587,流山市,nagareyama,25
588,八千代市,yachiyo,25
589,我孫子市,abiko,25
590,鴨川市,kamogawa,25
591,鎌ケ谷市,kamagaya,25
592,君津市,kimitsu,25
593,富津市,futtsu,25
594,浦安市,urayasu,25
595,四街道市,yotsukaido,25
596,袖ケ浦市,sodegaura,25
597,八街市,yachimata,25
598,印西市,inzai,25
599,白井市,shiroi,25
600,富里市,tomisato,25
601,南房総市,minamiboso,25
602,匝瑳市,sosa,25
603,香取市,katori,25
604,山武市,sanmu,25
605,いすみ市,isumi,25
606,大網白里市,ooamisirasato,25
607,印旛郡酒々井町,shisui,25
608,印旛郡栄町,sakaeshi,25
609,香取郡神崎町,kozaki,25
610,香取郡多古町,tako,25
611,香取郡東庄町,tonoshocho,25
612,山武郡九十九里町,kujukuri,25
613,山武郡芝山町,shibayama,25
614,山武郡横芝光町,yokoshibahikari,25
615,長生郡一宮町,ichinomiyamachi,25
616,長生郡睦沢町,mutsuzawa,25
617,長生郡長生村,chosei,25
618,長生郡白子町,shirako,25
619,長生郡長柄町,nagara,25
620,長生郡長南町,chonan,25
621,夷隅郡大多喜町,otakimachi,25
622,夷隅郡御宿町,onjuku,25
623,安房郡鋸南町,kyonan,25
624,千代田区,chiyoda,26
625,中央区,chuoku,26
626,港区,minato,26
627,新宿区,shinjuku,27
628,文京区,bunkyo,26
629,台東区,taito,28
630,墨田区,sumida,28
631,江東区,koto,28
632,品川区,shinagawa,29
633,目黒区,meguro,29
634,大田区,ota,29
635,世田谷区,setagaya,29
636,渋谷区,shibuya,27
637,中野区,nakanoku,30
638,杉並区,suginami,30
639,豊島区,toshimaku,31
640,北区,kita,31
641,荒川区,arakawa,28
642,板橋区,itabashi,31
643,練馬区,nerima,30
644,足立区,adachi,28
645,葛飾区,katsushika,28
646,江戸川区,edogawa,28
647,八王子市,hachioji,32
648,立川市,tachikawa,32
649,武蔵野市,musashino,32
650,三鷹市,mitaka,32
651,青梅市,ome,32
652,府中市,fuchushi,32
653,昭島市,akishima,32
654,調布市,chofu,32
655,町田市,machida,32
656,小金井市,koganei,32
657,小平市,kodaira,32
658,日野市,hinoshi,32
659,東村山市,higashimurayama,32
660,国分寺市,kokubunji,32
661,国立市,kunitachi,32
662,福生市,fussa,32
663,狛江市,komae,32
664,東大和市,higashiyamato,32
665,清瀬市,kiyose,32
666,東久留米市,higashikurume,32
667,武蔵村山市,musashimurayama,32
668,多摩市,tama,32
669,稲城市,inagi,32
670,羽村市,hamura,32
671,あきる野市,akiruno,32
672,西東京市,nishitokyo,32
673,西多摩郡瑞穂町,mizuhocho,32
674,西多摩郡日の出町,hinode,32
675,西多摩郡檜原村,hinohara,32
676,西多摩郡奥多摩町,okutama,32
677,大島町,oshima,33
678,利島村,toshimamura,33
679,新島村,niijima,33
680,神津島村,kozushima,33
681,三宅島三宅村,miyakemura,33
682,御蔵島村,mikurajima,33
683,八丈島八丈町,hachijo,33
684,青ヶ島村,aogashima,33
685,小笠原村,ogasawara,33
686,横須賀市,yokosuka,37
687,平塚市,hiratsuka,37
688,鎌倉市,kamakura,37
689,藤沢市,fujisawa,37
690,小田原市,odawara,37
691,茅ヶ崎市,chigasaki,37
692,逗子市,zushi,37
693,三浦市,miura,37
694,秦野市,hadano,37
695,厚木市,atsugi,37
696,大和市,yamatoshi,37
697,伊勢原市,isehara,37
698,海老名市,ebina,37
699,座間市,zama,37
700,南足柄市,minamiashigara,37
701,綾瀬市,ayase,37
702,三浦郡葉山町,hayama,37
703,高座郡寒川町,samukawa,37
704,中郡大磯町,oiso,37
705,中郡二宮町,ninomiya,37
706,足柄上郡中井町,nakai,37
707,足柄上郡大井町,oimachi,37
708,足柄上郡松田町,matsuda,37
709,足柄上郡山北町,yamakita,37
710,足柄上郡開成町,kaisei,37
711,足柄下郡箱根町,hakone,37
712,足柄下郡真鶴町,manazuru,37
713,足柄下郡湯河原町,yugawara,37
714,愛甲郡愛川町,aikawa,37
715,愛甲郡清川村,kiyokawa,37
716,長岡市,nagaoka,39
717,三条市,sanjo,39
718,柏崎市,kashiwazaki,39
719,新発田市,shibata,39
720,小千谷市,ojiya,39
721,加茂市,kamo,39
722,十日町市,tokamachi,39
723,見附市,mitsuke,39
724,村上市,murakami,39
725,燕市,tsubame,39
726,糸魚川市,itoigawa,39
727,妙高市,myoko,39
728,五泉市,gosen,39
729,上越市,joetsu,39
730,阿賀野市,agano,39
731,佐渡市,sado,39
732,魚沼市,uonuma,39
733,南魚沼市,minamiuonuma,39
734,胎内市,tainai,39
735,北蒲原郡聖籠町,seiro,39
736,西蒲原郡弥彦村,yahiko,39
737,南蒲原郡田上町,tagami,39
738,東蒲原郡阿賀町,aga,39
739,三島郡出雲崎町,izumozaki,39
740,南魚沼郡湯沢町,yuzawa,39
741,中魚沼郡津南町,tsunan,39
742,刈羽郡刈羽村,kariwa,39
743,岩船郡関川村,sekikawa,39
744,岩船郡粟島浦村,awashimaura,39
745,富山市,toyama,40
746,高岡市,takaoka,41
747,魚津市,uozu,41
748,氷見市,himi,41
749,滑川市,namerikawa,41
750,黒部市,kurobe,41
751,砺波市,tonami,41
752,小矢部市,oyabe,41
753,南砺市,nanto,41
754,射水市,imizu,41
755,中新川郡舟橋村,funahashi,41
756,中新川郡上市町,kamiichi,41
757,中新川郡立山町,tateyama,41
758,下新川郡入善町,nyuzen,41
759,下新川郡朝日町,simosirakwawaasahicho,41
760,金沢市,kanazawa,43
761,七尾市,nanao,44
762,小松市,komatsu,44
763,輪島市,wajima,44
764,珠洲市,suzu,44
765,加賀市,kaga,44
766,羽咋市,hakui,44
767,かほく市,kahoku,44
768,白山市,hakusan,44
769,能美市,nomi,44
770,野々市市,nonoichi,44
771,能美郡川北町,kawakita,44
772,河北郡津幡町,tsubata,44
773,河北郡内灘町,uchinada,44
774,羽咋郡志賀町,shika,44
775,羽咋郡宝達志水町,hodatsushimizu,44
776,鹿島郡中能登町,nakanoto,44
777,鳳珠郡穴水町,anamizu,44
778,鳳珠郡能登町,noto,44
779,福井市,fukui,45
780,敦賀市,tsuruga,45
781,小浜市,obama,45
782,大野市,onoshi,45
783,勝山市,katsuyama,45
784,鯖江市,sabae,45
785,あわら市,awara,45
786,越前市,echizenshi,45
787,坂井市,sakai,45
788,吉田郡永平寺町,eiheiji,45
789,今立郡池田町,ikedamachi,45
790,南条郡南越前町,minamiechizen,45
791,丹生郡越前町,echizen,45
792,三方郡美浜町,mihamacho,45
793,大飯郡高浜町,takahamacho,45
794,大飯郡おおい町,oi,45
795,三方上中郡若狭町,wakasacho,45
796,甲府市,kofushi,46
797,富士吉田市,fujiyoshida,46
798,都留市,tsuru,46
799,山梨市,yamanashi,46
800,大月市,otsukishi,46
801,韮崎市,nirasaki,46
802,南アルプス市,minamiarupusu,46
803,北杜市,hokutoshi,46
804,甲斐市,kai,46
805,笛吹市,fuefuki,46
806,上野原市,uenohara,46
807,甲州市,koshu,46
808,中央市,chuo,46
809,西八代郡市川三郷町,ichikawamisato,46
810,南巨摩郡早川町,hayakawa,46
811,南巨摩郡身延町,minobu,46
812,南巨摩郡南部町,nanbuchoo,46
813,南巨摩郡富士川町,fujikawa,46
814,中巨摩郡昭和町,showa,46
815,南都留郡道志村,doshi,46
816,南都留郡西桂町,nishikatsura,46
817,南都留郡忍野村,oshino,46
818,南都留郡山中湖村,yamanakako,46
819,南都留郡鳴沢村,narusawa,46
